date,area,district,mail_type,pct_on_time,area_average,nat_average
2020-09-12,Eastern,Western Pennsylvania,periodical,88.04,77.56,77.99432835820896
2020-09-19,Eastern,Western Pennsylvania,first class,89.63,83.293,84.3179104477612
2020-09-19,Eastern,Western Pennsylvania,marketing,95.76,87.472,88.86358208955224
2020-09-19,Eastern,Western Pennsylvania,periodical,89.98,79.535,79.76626865671642
2020-09-26,Eastern,Western Pennsylvania,first class,88.49,85.142,85.99880597014925
2020-09-26,Eastern,Western Pennsylvania,marketing,94.28,89.618,89.72044776119402
2020-09-26,Eastern,Western Pennsylvania,periodical,86.91,78.379,77.87910447761195
2020-10-03,Eastern,Western Pennsylvania,first class,89.4,83.978,86.09283582089552
2020-10-03,Eastern,Western Pennsylvania,marketing,95.88,88.397,89.24208955223881
2020-10-03,Eastern,Western Pennsylvania,periodical,95.42,80.887,78.80641791044776
2020-10-10,Eastern,Western Pennsylvania,first class,87.32,83.832,85.7068656716418
2020-10-10,Eastern,Western Pennsylvania,marketing,93,85.89,86.79537313432836
2020-10-10,Eastern,Western Pennsylvania,periodical,87.76,78.01,77.79492537313433
2020-10-17,Eastern,Western Pennsylvania,first class,83.22,76.57300000000001,81.02850746268656
2020-10-17,Eastern,Western Pennsylvania,marketing,94.48,83.19800000000001,87.537761194029855
2020-10-17,Eastern,Western Pennsylvania,periodical,85.71,74.136,74.85313432835821
2020-10-24,Eastern,Western Pennsylvania,first class,85.51,75.789,81.72880597014925
2020-10-24,Eastern,Western Pennsylvania,marketing,95.68,82.512,86.49582089552239
2020-10-24,Eastern,Western Pennsylvania,periodical,86.2,76.101,75.62328358208956
2020-10-31,Eastern,Western Pennsylvania,first class,88.53,79.821,84.71164179104478
2020-10-31,Eastern,Western Pennsylvania,marketing,94.63,79.498,84.98910447761195
2020-10-31,Eastern,Western Pennsylvania,periodical,90.99,79.051,76.0223880597015
2020-01-04,Great Lakes,Central Illinois,first class,90.16,91.19142857142857,91.52223880597015
2020-01-04,Great Lakes,Central Illinois,marketing,90.17,90.75571428571429,91.10417910447761
2020-01-04,Great Lakes,Central Illinois,periodical,81.02,83.60428571428571,84.79970149253731
2020-01-11,Great Lakes,Central Illinois,first class,89.13,90.93285714285715,91.32611940298507
2020-01-11,Great Lakes,Central Illinois,marketing,85.49,89.33714285714285,88.92641791044777
2020-01-11,Great Lakes,Central Illinois,periodical,82.41,85.98285714285714,84.77776119402985
2020-01-18,Great Lakes,Central Illinois,first class,90.85,92.13857142857142,92.84149253731343
2020-01-18,Great Lakes,Central Illinois,marketing,87.28,89.35,89.35925373134329
2020-01-18,Great Lakes,Central Illinois,periodical,82.39,85.2,86.83358208955224
2020-01-25,Great Lakes,Central Illinois,first class,86.75,90.25571428571429,90.87194029850747
2020-01-25,Great Lakes,Central Illinois,marketing,89.07,90.54571428571428,91.74611940298507
2020-01-25,Great Lakes,Central Illinois,periodical,79.08,84.20142857142858,87.02731343283583
2020-02-01,Great Lakes,Central Illinois,first class,80.22,89.23285714285714,90.80268656716417
2020-02-01,Great Lakes,Central Illinois,marketing,83.7,88.95571428571428,90.1579104477612
2020-02-01,Great Lakes,Central Illinois,periodical,80.93,85.21857142857142,87.08328358208955
2020-02-08,Great Lakes,Central Illinois,first class,88.8,91.55142857142857,91.89029850746269
2020-02-08,Great Lakes,Central Illinois,marketing,86.05,90.82,91.76835820895522
2020-02-08,Great Lakes,Central Illinois,periodical,80.43,85.89857142857143,88.17701492537313
2020-02-15,Great Lakes,Central Illinois,first class,89.71,92.75,93.73283582089552
2020-02-15,Great Lakes,Central Illinois,marketing,89.08,91.32428571428571,91.66597014925374
2020-02-15,Great Lakes,Central Illinois,periodical,75.61,86.76571428571428,88.09074626865672
2020-02-22,Great Lakes,Central Illinois,first class,90.12,91.79571428571428,92.73044776119403
2020-02-22,Great Lakes,Central Illinois,marketing,89.75,92.48142857142857,93.13537313432836
2020-02-22,Great Lakes,Central Illinois,periodical,72.73,84.14428571428572,86.80835820895523
2020-02-29,Great Lakes,Central Illinois,first class,90.31,92.19142857142857,93.05
2020-02-29,Great Lakes,Central Illinois,marketing,88.06,89.95142857142856,91.48925373134328
2020-02-29,Great Lakes,Central Illinois,periodical,76.95,82.5,85.74104477611941
2020-03-07,Great Lakes,Central Illinois,first class,89.83,91.85142857142857,92.29373134328358
2020-03-07,Great Lakes,Central Illinois,marketing,87.83,90.80142857142857,92.01358208955224
2020-03-07,Great Lakes,Central Illinois,periodical,80.39,85.27714285714286,86.38985074626865
2020-03-14,Great Lakes,Central Illinois,first class,88.86,91.29142857142857,91.79925373134328
2020-03-14,Great Lakes,Central Illinois,marketing,86.5,90.04857142857142,91.02089552238806
2020-03-14,Great Lakes,Central Illinois,periodical,81.73,83.18571428571428,85.62552238805971
2020-03-21,Great Lakes,Central Illinois,first class,90.34,91.62,92.48880597014926
2020-03-21,Great Lakes,Central Illinois,marketing,85.98,89.11142857142858,91.89955223880597
2020-03-21,Great Lakes,Central Illinois,periodical,73.67,81.63,85.31238805970149
2020-03-28,Great Lakes,Central Illinois,first class,88.87,90.24857142857142,92.28328358208955
2020-03-28,Great Lakes,Central Illinois,marketing,84.49,87.02,92.68477611940298
2020-03-28,Great Lakes,Central Illinois,periodical,78.53,81.60714285714286,84.20388059701493
2020-04-01,Great Lakes,Central Illinois,first class,90.38,89.16428571428571,92.44791044776119
2020-04-01,Great Lakes,Central Illinois,marketing,76.56,78.94571428571429,89.53373134328358
2020-04-01,Great Lakes,Central Illinois,periodical,64.64,73.35142857142857,82.98134328358209
2020-04-04,Great Lakes,Central Illinois,first class,89.01,87.53571428571429,91.08268656716417
2020-04-04,Great Lakes,Central Illinois,marketing,85.69,78.85571428571428,88.09537313432836
2020-04-04,Great Lakes,Central Illinois,periodical,66.84,72.56857142857143,81.46358208955223
2020-04-11,Great Lakes,Central Illinois,first class,88.59,84.36,88.87402985074627
2020-04-11,Great Lakes,Central Illinois,marketing,86.11,77.80714285714285,87.90641791044776
2020-04-11,Great Lakes,Central Illinois,periodical,73.29,71.41714285714286,76.45507462686567
2020-04-18,Great Lakes,Central Illinois,first class,90.1,88.24,90.52313432835821
2020-04-18,Great Lakes,Central Illinois,marketing,87.74,77.50142857142858,88.38283582089552
2020-04-18,Great Lakes,Central Illinois,periodical,67.76,64.91428571428571,77.98447761194029
2020-04-25,Great Lakes,Central Illinois,first class,88.06,87.83857142857143,89.73597014925373
2020-04-25,Great Lakes,Central Illinois,marketing,88.01,79.4857142857143,87.3144776119403
2020-04-25,Great Lakes,Central Illinois,periodical,70.61,63.40857142857143,74.06
2020-05-02,Great Lakes,Central Illinois,first class,86.86,86.79428571428572,89.182089552238807
2020-05-02,Great Lakes,Central Illinois,marketing,83.74,79.44857142857143,86.49776119402985
2020-05-02,Great Lakes,Central Illinois,periodical,70.09,62.08857142857143,73.19462686567164
2020-05-09,Great Lakes,Central Illinois,first class,88,87.00714285714285,89.02462686567164
2020-05-09,Great Lakes,Central Illinois,marketing,83.73,80.65428571428572,87.77477611940299
2020-05-09,Great Lakes,Central Illinois,periodical,61.47,69.49571428571429,69.31626865671642
2020-05-16,Great Lakes,Central Illinois,first class,88.56,88.80714285714286,90.94850746268656
2020-05-16,Great Lakes,Central Illinois,marketing,88.21,86.96285714285715,89.65597014925373
2020-05-16,Great Lakes,Central Illinois,periodical,55.02,62.98571428571429,73.81582089552239
2020-05-23,Great Lakes,Central Illinois,first class,88.39,90.21428571428571,91.81462686567164
2020-05-23,Great Lakes,Central Illinois,marketing,86.93,87.06857142857143,89.30164179104477
2020-05-23,Great Lakes,Central Illinois,periodical,70.04,71.10714285714286,76.63716417910447
2020-05-30,Great Lakes,Central Illinois,first class,87.33,87.69285714285715,89.82761194029851
2020-05-30,Great Lakes,Central Illinois,marketing,87.88,87.12857142857143,90.110597014925375
2020-05-30,Great Lakes,Central Illinois,periodical,74.49,72.28142857142856,76.74104477611941
2020-06-06,Great Lakes,Central Illinois,first class,89.1,89.76,90.2844776119403
2020-06-06,Great Lakes,Central Illinois,marketing,85.3,86.98571428571428,89.28955223880597
2020-06-06,Great Lakes,Central Illinois,periodical,69.65,73.03714285714285,76.22820895522388
2020-06-13,Great Lakes,Central Illinois,first class,89.39,90.62571428571428,91.25044776119402
2020-06-13,Great Lakes,Central Illinois,marketing,90.09,88.55857142857143,90.66611940298507
2020-06-13,Great Lakes,Central Illinois,periodical,79.51,71.21571428571428,78.9720895522388
2020-06-20,Great Lakes,Central Illinois,first class,88.86,89.34142857142857,90.33910447761194
2020-06-20,Great Lakes,Central Illinois,marketing,91.44,89.25857142857143,90.69313432835821
2020-06-20,Great Lakes,Central Illinois,periodical,69.56,73.98142857142857,77.99194029850746
2020-06-27,Great Lakes,Central Illinois,first class,87.63,89.23142857142857,90.34238805970149
2020-06-27,Great Lakes,Central Illinois,marketing,90.95,90.74285714285715,91.24179104477612
2020-06-27,Great Lakes,Central Illinois,periodical,77.12,76.64428571428572,80.67895522388059
2020-07-01,Great Lakes,Central Illinois,first class,86.92,89.75285714285714,91.40492537313433
2020-07-01,Great Lakes,Central Illinois,marketing,87.85,86.04571428571428,89.99686567164179
2020-07-01,Great Lakes,Central Illinois,periodical,77.02,69.87,78.68358208955223
2020-07-04,Great Lakes,Central Illinois,first class,89.13,87.88285714285715,90.30477611940299
2020-07-04,Great Lakes,Central Illinois,marketing,87.7,84.86285714285714,87.91850746268656
2020-07-04,Great Lakes,Central Illinois,periodical,75.01,70.17142857142858,76.04597014925373
2020-07-11,Great Lakes,Central Illinois,first class,82.95,82.09142857142858,85.64
2020-07-11,Great Lakes,Central Illinois,marketing,86.57,79.88285714285713,83.49074626865672
2020-07-11,Great Lakes,Central Illinois,periodical,65.36,70.29,73.44537313432836
2020-07-18,Great Lakes,Central Illinois,first class,80.53,80.64571428571429,82.65940298507462
2020-07-18,Great Lakes,Central Illinois,marketing,86.63,77.45,81.20328358208955
2020-07-18,Great Lakes,Central Illinois,periodical,65.82,61.21142857142857,71.2423880597015
2020-07-25,Great Lakes,Central Illinois,first class,81.49,79.12857142857143,83.4613432835821
2020-07-25,Great Lakes,Central Illinois,marketing,82.14,72.74428571428571,83.07761194029851
2020-07-25,Great Lakes,Central Illinois,periodical,60.13,54.42142857142857,67.87805970149253
2020-08-01,Great Lakes,Central Illinois,first class,80.83,78.44,82.64
2020-08-01,Great Lakes,Central Illinois,marketing,79.78,69.87714285714286,80.8176119402985
2020-08-01,Great Lakes,Central Illinois,periodical,46.82,57.255714285714284,68.53910447761194
2020-08-08,Great Lakes,Central Illinois,first class,79.56,78.62,81.42850746268657
2020-08-08,Great Lakes,Central Illinois,marketing,80.97,72.33571428571429,82.4720895522388
2020-08-08,Great Lakes,Central Illinois,periodical,58.16,62.457142857142856,68.86507462686568
2020-08-15,Great Lakes,Central Illinois,first class,81.77,83.01857142857142,85.14671641791045
2020-08-15,Great Lakes,Central Illinois,marketing,80.78,79.03285714285714,86.32208955223881
2020-08-15,Great Lakes,Central Illinois,periodical,55.24,66.35857142857142,72.42880597014926
2020-08-22,Great Lakes,Central Illinois,first class,84.18,85.60000000000001,87.66373134328359
2020-08-22,Great Lakes,Central Illinois,marketing,78.87,84.22,89.65507462686567
2020-08-22,Great Lakes,Central Illinois,periodical,49.98,69.96857142857142,75.35179104477612
2020-08-29,Great Lakes,Central Illinois,first class,84.48,86.60714285714286,87.9558208955224
2020-08-29,Great Lakes,Central Illinois,marketing,81.95,85.12571428571428,89.71492537313434
2020-08-29,Great Lakes,Central Illinois,periodical,46.81,73.18857142857142,77.81626865671642
2020-09-05,Great Lakes,Central Illinois,first class,84.38,86.82285714285715,88.63970149253731
2020-09-05,Great Lakes,Central Illinois,marketing,75.91,84.64142857142858,87.56910447761194
2020-09-05,Great Lakes,Central Illinois,periodical,64.06,73.97714285714285,79.4310447761194
2020-09-12,Great Lakes,Central Illinois,first class,80.23,83.79,86.31940298507463
2020-09-12,Great Lakes,Central Illinois,marketing,82.23,84.76285714285714,87.01388059701493
2020-09-12,Great Lakes,Central Illinois,periodical,68.08,72.74,77.99432835820896
2020-09-19,Great Lakes,Central Illinois,first class,70.32,78.10142857142857,84.3179104477612
2020-09-19,Great Lakes,Central Illinois,marketing,82.44,86.4342857142857,88.86358208955224
2020-09-19,Great Lakes,Central Illinois,periodical,50.15,69.32428571428571,79.76626865671642
2020-09-26,Great Lakes,Central Illinois,first class,73.9,79.90142857142857,85.99880597014925
2020-09-26,Great Lakes,Central Illinois,marketing,81.45,83.76714285714286,89.72044776119402
2020-09-26,Great Lakes,Central Illinois,periodical,55.46,68.14285714285714,77.87910447761195
2020-10-03,Great Lakes,Central Illinois,first class,81.2,83.05857142857143,86.09283582089552
2020-10-03,Great Lakes,Central Illinois,marketing,73.85,83.74142857142857,89.24208955223881
2020-10-03,Great Lakes,Central Illinois,periodical,49.45,68.97285714285714,78.80641791044776
2020-10-10,Great Lakes,Central Illinois,first class,80.1,83.11285714285714,85.7068656716418
2020-10-10,Great Lakes,Central Illinois,marketing,82.43,84.16142857142857,86.79537313432836
2020-10-10,Great Lakes,Central Illinois,periodical,51.09,73.31714285714285,77.79492537313433
2020-10-17,Great Lakes,Central Illinois,first class,77.83,79.46714285714286,81.02850746268656
2020-10-17,Great Lakes,Central Illinois,marketing,83.26,86.43285714285715,87.537761194029855
2020-10-17,Great Lakes,Central Illinois,periodical,51.79,67.59428571428572,74.85313432835821
2020-10-24,Great Lakes,Central Illinois,first class,79.14,79.65571428571428,81.72880597014925
2020-10-24,Great Lakes,Central Illinois,marketing,85.86,85.87285714285714,86.49582089552239
2020-10-24,Great Lakes,Central Illinois,periodical,36.99,66.04142857142857,75.62328358208956
2020-10-31,Great Lakes,Central Illinois,first class,82.98,82.35714285714286,84.71164179104478
2020-10-31,Great Lakes,Central Illinois,marketing,87.37,82.16,84.98910447761195
2020-10-31,Great Lakes,Central Illinois,periodical,55.57,67.75285714285714,76.0223880597015
2020-01-04,Great Lakes,Chicago,first class,90.45,91.19142857142857,91.52223880597015
2020-01-04,Great Lakes,Chicago,marketing,90.64,90.75571428571429,91.10417910447761
2020-01-04,Great Lakes,Chicago,periodical,71.34,83.60428571428571,84.79970149253731
2020-01-11,Great Lakes,Chicago,first class,89.04,90.93285714285715,91.32611940298507
2020-01-11,Great Lakes,Chicago,marketing,87.8,89.33714285714285,88.92641791044777
2020-01-11,Great Lakes,Chicago,periodical,80.99,85.98285714285714,84.77776119402985
2020-01-18,Great Lakes,Chicago,first class,90.13,92.13857142857142,92.84149253731343
2020-01-18,Great Lakes,Chicago,marketing,85.46,89.35,89.35925373134329
2020-01-18,Great Lakes,Chicago,periodical,77.53,85.2,86.83358208955224
2020-01-25,Great Lakes,Chicago,first class,88.18,90.25571428571429,90.87194029850747
2020-01-25,Great Lakes,Chicago,marketing,89.59,90.54571428571428,91.74611940298507
2020-01-25,Great Lakes,Chicago,periodical,73.44,84.20142857142858,87.02731343283583
2020-02-01,Great Lakes,Chicago,first class,86.86,89.23285714285714,90.80268656716417
2020-02-01,Great Lakes,Chicago,marketing,88.35,88.95571428571428,90.1579104477612
2020-02-01,Great Lakes,Chicago,periodical,78.07,85.21857142857142,87.08328358208955
2020-02-08,Great Lakes,Chicago,first class,89.48,91.55142857142857,91.89029850746269
2020-02-08,Great Lakes,Chicago,marketing,89.53,90.82,91.76835820895522
2020-02-08,Great Lakes,Chicago,periodical,79.2,85.89857142857143,88.17701492537313
2020-02-15,Great Lakes,Chicago,first class,89.68,92.75,93.73283582089552
2020-02-15,Great Lakes,Chicago,marketing,89.4,91.32428571428571,91.66597014925374
2020-02-15,Great Lakes,Chicago,periodical,78.34,86.76571428571428,88.09074626865672
2020-02-22,Great Lakes,Chicago,first class,88.14,91.79571428571428,92.73044776119403
2020-02-22,Great Lakes,Chicago,marketing,93.72,92.48142857142857,93.13537313432836
2020-02-22,Great Lakes,Chicago,periodical,76.08,84.14428571428572,86.80835820895523
2020-02-29,Great Lakes,Chicago,first class,90.17,92.19142857142857,93.05
2020-02-29,Great Lakes,Chicago,marketing,90.98,89.95142857142856,91.48925373134328
2020-02-29,Great Lakes,Chicago,periodical,75.29,82.5,85.74104477611941
2020-03-07,Great Lakes,Chicago,first class,89.14,91.85142857142857,92.29373134328358
2020-03-07,Great Lakes,Chicago,marketing,89.9,90.80142857142857,92.01358208955224
2020-03-07,Great Lakes,Chicago,periodical,76.8,85.27714285714286,86.38985074626865
2020-03-14,Great Lakes,Chicago,first class,88.07,91.29142857142857,91.79925373134328
2020-03-14,Great Lakes,Chicago,marketing,85.16,90.04857142857142,91.02089552238806
2020-03-14,Great Lakes,Chicago,periodical,77.56,83.18571428571428,85.62552238805971
