date,area,district,mail_type,pct_on_time
2020-03-21,Pacific,NA,periodical,87.73
2020-03-28,Pacific,NA,first_class,93.57
2020-03-28,Pacific,NA,marketing,95.26
2020-03-28,Pacific,NA,periodical,86.96
2020-04-01,Pacific,NA,first_class,93.81
2020-04-01,Pacific,NA,marketing,90.31
2020-04-01,Pacific,NA,periodical,89.12
2020-04-04,Pacific,NA,first_class,92.72
2020-04-04,Pacific,NA,marketing,94.14
2020-04-04,Pacific,NA,periodical,88.47
2020-04-11,Pacific,NA,first_class,91.65
2020-04-11,Pacific,NA,marketing,93.72
2020-04-11,Pacific,NA,periodical,83.55
2020-04-18,Pacific,NA,first_class,92.5
2020-04-18,Pacific,NA,marketing,91.95
2020-04-18,Pacific,NA,periodical,86.33
2020-04-25,Pacific,NA,first_class,90.3
2020-04-25,Pacific,NA,marketing,92.08
2020-04-25,Pacific,NA,periodical,81.57
2020-05-02,Pacific,NA,first_class,91.48
2020-05-02,Pacific,NA,marketing,92.89
2020-05-02,Pacific,NA,periodical,82.21
2020-05-09,Pacific,NA,first_class,89.83
2020-05-09,Pacific,NA,marketing,92.48
2020-05-09,Pacific,NA,periodical,76.42
2020-05-16,Pacific,NA,first_class,91.1
2020-05-16,Pacific,NA,marketing,92.8
2020-05-16,Pacific,NA,periodical,79.79
2020-05-23,Pacific,NA,first_class,92.14
2020-05-23,Pacific,NA,marketing,91.87
2020-05-23,Pacific,NA,periodical,79.56
2020-05-30,Pacific,NA,first_class,90.43
2020-05-30,Pacific,NA,marketing,91.48
2020-05-30,Pacific,NA,periodical,77.38
2020-06-06,Pacific,NA,first_class,90.74
2020-06-06,Pacific,NA,marketing,91.61
2020-06-06,Pacific,NA,periodical,77.79
2020-06-13,Pacific,NA,first_class,91.85
2020-06-13,Pacific,NA,marketing,91.48
2020-06-13,Pacific,NA,periodical,81.97
2020-06-20,Pacific,NA,first_class,89.79
2020-06-20,Pacific,NA,marketing,90.86
2020-06-20,Pacific,NA,periodical,81.1
2020-06-27,Pacific,NA,first_class,90.64
2020-06-27,Pacific,NA,marketing,91.67
2020-06-27,Pacific,NA,periodical,81.63
2020-07-01,Pacific,NA,first_class,91.54
2020-07-01,Pacific,NA,marketing,87.77
2020-07-01,Pacific,NA,periodical,83.93
2020-07-04,Pacific,NA,first_class,91.17
2020-07-04,Pacific,NA,marketing,88.17
2020-07-04,Pacific,NA,periodical,75.26
2020-07-11,Pacific,NA,first_class,86.26
2020-07-11,Pacific,NA,marketing,85.84
2020-07-11,Pacific,NA,periodical,71.24
2020-07-18,Pacific,NA,first_class,82.52
2020-07-18,Pacific,NA,marketing,82.14
2020-07-18,Pacific,NA,periodical,74.54
2020-07-25,Pacific,NA,first_class,84.12
2020-07-25,Pacific,NA,marketing,85.11
2020-07-25,Pacific,NA,periodical,69.36
2020-08-01,Pacific,NA,first_class,80.8
2020-08-01,Pacific,NA,marketing,83.6
2020-08-01,Pacific,NA,periodical,64.08
2020-08-08,Pacific,NA,first_class,81.29
2020-08-08,Pacific,NA,marketing,85.75
2020-08-08,Pacific,NA,periodical,67.68
2020-08-15,Pacific,NA,first_class,86.37
2020-08-15,Pacific,NA,marketing,89.32
2020-08-15,Pacific,NA,periodical,72.57
2020-08-22,Pacific,NA,first_class,88.84
2020-08-22,Pacific,NA,marketing,91.04
2020-08-22,Pacific,NA,periodical,76.21
2020-08-29,Pacific,NA,first_class,90.24
2020-08-29,Pacific,NA,marketing,90.64
2020-08-29,Pacific,NA,periodical,80.06
2020-01-04,Southern,NA,first_class,91.96
2020-01-04,Southern,NA,marketing,91.1
2020-01-04,Southern,NA,periodical,84.77
2020-01-11,Southern,NA,first_class,91.03
2020-01-11,Southern,NA,marketing,87.45
2020-01-11,Southern,NA,periodical,85.13
2020-01-18,Southern,NA,first_class,93.47
2020-01-18,Southern,NA,marketing,88.19
2020-01-18,Southern,NA,periodical,86.46
2020-01-25,Southern,NA,first_class,91.52
2020-01-25,Southern,NA,marketing,90.04
2020-01-25,Southern,NA,periodical,88.85
2020-02-01,Southern,NA,first_class,91.36
2020-02-01,Southern,NA,marketing,90.05
2020-02-01,Southern,NA,periodical,86.98
2020-02-08,Southern,NA,first_class,92.07
2020-02-08,Southern,NA,marketing,91.64
2020-02-08,Southern,NA,periodical,87.48
2020-02-15,Southern,NA,first_class,93.87
2020-02-15,Southern,NA,marketing,91.6
2020-02-15,Southern,NA,periodical,88.06
2020-02-22,Southern,NA,first_class,92.56
2020-02-22,Southern,NA,marketing,92.3
2020-02-22,Southern,NA,periodical,86.83
2020-02-29,Southern,NA,first_class,93.23
2020-02-29,Southern,NA,marketing,91.98
2020-02-29,Southern,NA,periodical,87.74
2020-03-07,Southern,NA,first_class,92.38
2020-03-07,Southern,NA,marketing,91.56
2020-03-07,Southern,NA,periodical,85.73
2020-03-14,Southern,NA,first_class,91.83
2020-03-14,Southern,NA,marketing,90.23
2020-03-14,Southern,NA,periodical,85.16
2020-03-21,Southern,NA,first_class,93.39
2020-03-21,Southern,NA,marketing,92.77
2020-03-21,Southern,NA,periodical,86.53
2020-03-28,Southern,NA,first_class,93.12
2020-03-28,Southern,NA,marketing,94.98
2020-03-28,Southern,NA,periodical,86.48
2020-04-01,Southern,NA,first_class,93.38
2020-04-01,Southern,NA,marketing,91.72
2020-04-01,Southern,NA,periodical,88.84
2020-04-04,Southern,NA,first_class,92.33
2020-04-04,Southern,NA,marketing,94.01
2020-04-04,Southern,NA,periodical,86.97
2020-04-11,Southern,NA,first_class,91.03
2020-04-11,Southern,NA,marketing,93.61
2020-04-11,Southern,NA,periodical,80.96
2020-04-18,Southern,NA,first_class,92.56
2020-04-18,Southern,NA,marketing,93.59
2020-04-18,Southern,NA,periodical,86.73
2020-04-25,Southern,NA,first_class,91.99
2020-04-25,Southern,NA,marketing,91.68
2020-04-25,Southern,NA,periodical,83.97
2020-05-02,Southern,NA,first_class,91.4
2020-05-02,Southern,NA,marketing,91.6
2020-05-02,Southern,NA,periodical,80.6
2020-05-09,Southern,NA,first_class,90.61
2020-05-09,Southern,NA,marketing,90.07
2020-05-09,Southern,NA,periodical,71.47
2020-05-16,Southern,NA,first_class,92.05
2020-05-16,Southern,NA,marketing,91.16
2020-05-16,Southern,NA,periodical,79.32
2020-05-23,Southern,NA,first_class,93.01
2020-05-23,Southern,NA,marketing,89.87
2020-05-23,Southern,NA,periodical,80.48
2020-05-30,Southern,NA,first_class,91.22
2020-05-30,Southern,NA,marketing,91.55
2020-05-30,Southern,NA,periodical,81.97
2020-06-06,Southern,NA,first_class,90.94
2020-06-06,Southern,NA,marketing,90.28
2020-06-06,Southern,NA,periodical,79.37
2020-06-13,Southern,NA,first_class,92
2020-06-13,Southern,NA,marketing,90.9
2020-06-13,Southern,NA,periodical,80.87
2020-06-20,Southern,NA,first_class,90.63
2020-06-20,Southern,NA,marketing,90.6
2020-06-20,Southern,NA,periodical,81.47
2020-06-27,Southern,NA,first_class,90.45
2020-06-27,Southern,NA,marketing,91.9
2020-06-27,Southern,NA,periodical,79.9
2020-07-01,Southern,NA,first_class,92.37
2020-07-01,Southern,NA,marketing,90.16
2020-07-01,Southern,NA,periodical,82.94
2020-07-04,Southern,NA,first_class,90.68
2020-07-04,Southern,NA,marketing,87.43
2020-07-04,Southern,NA,periodical,77.49
2020-07-11,Southern,NA,first_class,84.76
2020-07-11,Southern,NA,marketing,79.47
2020-07-11,Southern,NA,periodical,74.99
2020-07-18,Southern,NA,first_class,81.6
2020-07-18,Southern,NA,marketing,76.82
2020-07-18,Southern,NA,periodical,69.06
2020-07-25,Southern,NA,first_class,84.82
2020-07-25,Southern,NA,marketing,80.34
2020-07-25,Southern,NA,periodical,71.9
2020-08-01,Southern,NA,first_class,84.42
2020-08-01,Southern,NA,marketing,81.51
2020-08-01,Southern,NA,periodical,70.25
2020-08-08,Southern,NA,first_class,82.51
2020-08-08,Southern,NA,marketing,84.94
2020-08-08,Southern,NA,periodical,67.6
2020-08-15,Southern,NA,first_class,86.42
2020-08-15,Southern,NA,marketing,86.98
2020-08-15,Southern,NA,periodical,71.62
2020-08-22,Southern,NA,first_class,88.25
2020-08-22,Southern,NA,marketing,89.95
2020-08-22,Southern,NA,periodical,75.23
2020-08-29,Southern,NA,first_class,87.98
2020-08-29,Southern,NA,marketing,90.47
2020-08-29,Southern,NA,periodical,83.86
2020-01-04,Western,NA,first_class,91.85
2020-01-04,Western,NA,marketing,91.52
2020-01-04,Western,NA,periodical,87.68
2020-01-11,Western,NA,first_class,90.75
2020-01-11,Western,NA,marketing,90.6
2020-01-11,Western,NA,periodical,88.44
2020-01-18,Western,NA,first_class,92.92
2020-01-18,Western,NA,marketing,91.35
2020-01-18,Western,NA,periodical,87.56
2020-01-25,Western,NA,first_class,90.67
2020-01-25,Western,NA,marketing,93.22
2020-01-25,Western,NA,periodical,89.11
2020-02-01,Western,NA,first_class,90.42
2020-02-01,Western,NA,marketing,91.63
2020-02-01,Western,NA,periodical,89.21
2020-02-08,Western,NA,first_class,91.82
2020-02-08,Western,NA,marketing,93.23
2020-02-08,Western,NA,periodical,91.2
2020-02-15,Western,NA,first_class,94.19
2020-02-15,Western,NA,marketing,92.59
2020-02-15,Western,NA,periodical,91.04
2020-02-22,Western,NA,first_class,93.32
2020-02-22,Western,NA,marketing,94.21
2020-02-22,Western,NA,periodical,90.29
2020-02-29,Western,NA,first_class,93.54
2020-02-29,Western,NA,marketing,94.12
2020-02-29,Western,NA,periodical,88.1
2020-03-07,Western,NA,first_class,92.14
2020-03-07,Western,NA,marketing,93.33
2020-03-07,Western,NA,periodical,88.26
2020-03-14,Western,NA,first_class,92.37
2020-03-14,Western,NA,marketing,93.23
2020-03-14,Western,NA,periodical,88.94
2020-03-21,Western,NA,first_class,92.56
2020-03-21,Western,NA,marketing,94.25
2020-03-21,Western,NA,periodical,88.05
2020-03-28,Western,NA,first_class,92.66
2020-03-28,Western,NA,marketing,94.77
2020-03-28,Western,NA,periodical,87.13
2020-04-01,Western,NA,first_class,93.11
2020-04-01,Western,NA,marketing,93.38
2020-04-01,Western,NA,periodical,87.83
2020-04-04,Western,NA,first_class,92.16
2020-04-04,Western,NA,marketing,94.18
2020-04-04,Western,NA,periodical,85.19
2020-04-11,Western,NA,first_class,90.85
2020-04-11,Western,NA,marketing,93.38
2020-04-11,Western,NA,periodical,85.44
2020-04-18,Western,NA,first_class,92.59
2020-04-18,Western,NA,marketing,94.15
2020-04-18,Western,NA,periodical,85.72
2020-04-25,Western,NA,first_class,91.33
2020-04-25,Western,NA,marketing,93.95
2020-04-25,Western,NA,periodical,81.55
2020-05-02,Western,NA,first_class,91.29
2020-05-02,Western,NA,marketing,93.19
2020-05-02,Western,NA,periodical,83.64
2020-05-09,Western,NA,first_class,90.69
2020-05-09,Western,NA,marketing,92.87
2020-05-09,Western,NA,periodical,81.15
2020-05-16,Western,NA,first_class,92.65
2020-05-16,Western,NA,marketing,94.29
2020-05-16,Western,NA,periodical,83.71
2020-05-23,Western,NA,first_class,93.25
2020-05-23,Western,NA,marketing,92.86
2020-05-23,Western,NA,periodical,84.07
2020-05-30,Western,NA,first_class,90.87
2020-05-30,Western,NA,marketing,93.97
2020-05-30,Western,NA,periodical,83.69
2020-06-06,Western,NA,first_class,91.43
2020-06-06,Western,NA,marketing,92.32
2020-06-06,Western,NA,periodical,83.19
2020-06-13,Western,NA,first_class,92.54
2020-06-13,Western,NA,marketing,93.64
2020-06-13,Western,NA,periodical,85.51
2020-06-20,Western,NA,first_class,92.13
2020-06-20,Western,NA,marketing,92.75
2020-06-20,Western,NA,periodical,83.29
2020-06-27,Western,NA,first_class,90.95
2020-06-27,Western,NA,marketing,93.64
2020-06-27,Western,NA,periodical,87.16
2020-07-01,Western,NA,first_class,91.94
2020-07-01,Western,NA,marketing,91.87
2020-07-01,Western,NA,periodical,85.42
2020-07-04,Western,NA,first_class,91.37
2020-07-04,Western,NA,marketing,89.49
2020-07-04,Western,NA,periodical,82.28
2020-07-11,Western,NA,first_class,86.8
2020-07-11,Western,NA,marketing,88.39
2020-07-11,Western,NA,periodical,81.39
2020-07-18,Western,NA,first_class,84.66
2020-07-18,Western,NA,marketing,86.94
2020-07-18,Western,NA,periodical,82.1
2020-07-25,Western,NA,first_class,87.04
2020-07-25,Western,NA,marketing,90.19
2020-07-25,Western,NA,periodical,79.07
2020-08-01,Western,NA,first_class,86.05
2020-08-01,Western,NA,marketing,88.72
2020-08-01,Western,NA,periodical,79.39
2020-08-08,Western,NA,first_class,84.67
2020-08-08,Western,NA,marketing,89.79
2020-08-08,Western,NA,periodical,76.24
2020-08-15,Western,NA,first_class,86.23
2020-08-15,Western,NA,marketing,91.11
2020-08-15,Western,NA,periodical,80.1
2020-08-22,Western,NA,first_class,87.48
2020-08-22,Western,NA,marketing,93.13
2020-08-22,Western,NA,periodical,81.52
2020-08-29,Western,NA,first_class,87.23
2020-08-29,Western,NA,marketing,92.48
2020-08-29,Western,NA,periodical,82.57
2020-01-04,Capital Metro,Atlanta,first_class,92.83
2020-01-04,Capital Metro,Atlanta,marketing,84.53
2020-01-04,Capital Metro,Atlanta,periodical,81.66
2020-01-11,Capital Metro,Atlanta,first_class,91.52
2020-01-11,Capital Metro,Atlanta,marketing,82.35
2020-01-11,Capital Metro,Atlanta,periodical,81.44
2020-01-18,Capital Metro,Atlanta,first_class,93.84
2020-01-18,Capital Metro,Atlanta,marketing,79.42
2020-01-18,Capital Metro,Atlanta,periodical,87.63
2020-01-25,Capital Metro,Atlanta,first_class,91.34
2020-01-25,Capital Metro,Atlanta,marketing,85.59
2020-01-25,Capital Metro,Atlanta,periodical,85.13
2020-02-01,Capital Metro,Atlanta,first_class,91.16
2020-02-01,Capital Metro,Atlanta,marketing,77.71
2020-02-01,Capital Metro,Atlanta,periodical,80.65
2020-02-08,Capital Metro,Atlanta,first_class,92.55
2020-02-08,Capital Metro,Atlanta,marketing,86.78
2020-02-08,Capital Metro,Atlanta,periodical,87.46
2020-02-15,Capital Metro,Atlanta,first_class,94.07
2020-02-15,Capital Metro,Atlanta,marketing,84
2020-02-15,Capital Metro,Atlanta,periodical,90.7
2020-02-22,Capital Metro,Atlanta,first_class,92.05
2020-02-22,Capital Metro,Atlanta,marketing,87.86
2020-02-22,Capital Metro,Atlanta,periodical,87.92
2020-02-29,Capital Metro,Atlanta,first_class,93.18
2020-02-29,Capital Metro,Atlanta,marketing,83.15
2020-02-29,Capital Metro,Atlanta,periodical,78.75
2020-03-07,Capital Metro,Atlanta,first_class,92.32
2020-03-07,Capital Metro,Atlanta,marketing,88.33
2020-03-07,Capital Metro,Atlanta,periodical,79.72
2020-03-14,Capital Metro,Atlanta,first_class,93.07
2020-03-14,Capital Metro,Atlanta,marketing,89.46
2020-03-14,Capital Metro,Atlanta,periodical,80.15
2020-03-21,Capital Metro,Atlanta,first_class,93.61
2020-03-21,Capital Metro,Atlanta,marketing,89.59
2020-03-21,Capital Metro,Atlanta,periodical,84.71
2020-03-28,Capital Metro,Atlanta,first_class,93.1
2020-03-28,Capital Metro,Atlanta,marketing,92.59
2020-03-28,Capital Metro,Atlanta,periodical,83.72
2020-04-01,Capital Metro,Atlanta,first_class,94.4
2020-04-01,Capital Metro,Atlanta,marketing,82
2020-04-01,Capital Metro,Atlanta,periodical,85.27
2020-04-04,Capital Metro,Atlanta,first_class,93.18
2020-04-04,Capital Metro,Atlanta,marketing,83.56
2020-04-04,Capital Metro,Atlanta,periodical,83.21
2020-04-11,Capital Metro,Atlanta,first_class,92.63
2020-04-11,Capital Metro,Atlanta,marketing,90.21
2020-04-11,Capital Metro,Atlanta,periodical,84.09
2020-04-18,Capital Metro,Atlanta,first_class,92.78
2020-04-18,Capital Metro,Atlanta,marketing,91.55
2020-04-18,Capital Metro,Atlanta,periodical,80.77
2020-04-25,Capital Metro,Atlanta,first_class,91.58
2020-04-25,Capital Metro,Atlanta,marketing,87.9
2020-04-25,Capital Metro,Atlanta,periodical,78.32
2020-05-02,Capital Metro,Atlanta,first_class,92.12
2020-05-02,Capital Metro,Atlanta,marketing,79.79
2020-05-02,Capital Metro,Atlanta,periodical,69.62
2020-05-09,Capital Metro,Atlanta,first_class,90.84
2020-05-09,Capital Metro,Atlanta,marketing,80.79
2020-05-09,Capital Metro,Atlanta,periodical,55.69
2020-05-16,Capital Metro,Atlanta,first_class,92.63
2020-05-16,Capital Metro,Atlanta,marketing,82.94
2020-05-16,Capital Metro,Atlanta,periodical,59.76
2020-05-23,Capital Metro,Atlanta,first_class,92.94
2020-05-23,Capital Metro,Atlanta,marketing,86.3
2020-05-23,Capital Metro,Atlanta,periodical,77.07
2020-05-30,Capital Metro,Atlanta,first_class,91.4
2020-05-30,Capital Metro,Atlanta,marketing,86.04
2020-05-30,Capital Metro,Atlanta,periodical,72.59
2020-06-06,Capital Metro,Atlanta,first_class,91.02
2020-06-06,Capital Metro,Atlanta,marketing,76.43
2020-06-06,Capital Metro,Atlanta,periodical,72.63
2020-06-13,Capital Metro,Atlanta,first_class,91.69
2020-06-13,Capital Metro,Atlanta,marketing,81.79
2020-06-13,Capital Metro,Atlanta,periodical,76.83
2020-06-20,Capital Metro,Atlanta,first_class,91.61
2020-06-20,Capital Metro,Atlanta,marketing,83.74
2020-06-20,Capital Metro,Atlanta,periodical,85.04
2020-06-27,Capital Metro,Atlanta,first_class,91.49
2020-06-27,Capital Metro,Atlanta,marketing,88.79
2020-06-27,Capital Metro,Atlanta,periodical,83.37
2020-07-01,Capital Metro,Atlanta,first_class,91.77
2020-07-01,Capital Metro,Atlanta,marketing,77.58
2020-07-01,Capital Metro,Atlanta,periodical,65.41
2020-07-04,Capital Metro,Atlanta,first_class,90.71
2020-07-04,Capital Metro,Atlanta,marketing,80.35
2020-07-04,Capital Metro,Atlanta,periodical,70
2020-07-11,Capital Metro,Atlanta,first_class,87.14
2020-07-11,Capital Metro,Atlanta,marketing,76.45
2020-07-11,Capital Metro,Atlanta,periodical,65.86
2020-07-18,Capital Metro,Atlanta,first_class,85.51
2020-07-18,Capital Metro,Atlanta,marketing,72.51
2020-07-18,Capital Metro,Atlanta,periodical,55.21
2020-07-25,Capital Metro,Atlanta,first_class,87.14
2020-07-25,Capital Metro,Atlanta,marketing,79.36
2020-07-25,Capital Metro,Atlanta,periodical,73.2
2020-08-01,Capital Metro,Atlanta,first_class,86.59
2020-08-01,Capital Metro,Atlanta,marketing,72.52
2020-08-01,Capital Metro,Atlanta,periodical,71.29
2020-08-08,Capital Metro,Atlanta,first_class,83.99
2020-08-08,Capital Metro,Atlanta,marketing,77.99
2020-08-08,Capital Metro,Atlanta,periodical,68.78
2020-08-15,Capital Metro,Atlanta,first_class,84.97
2020-08-15,Capital Metro,Atlanta,marketing,72.34
2020-08-15,Capital Metro,Atlanta,periodical,66.85
2020-08-22,Capital Metro,Atlanta,first_class,89.79
2020-08-22,Capital Metro,Atlanta,marketing,80.9
2020-08-22,Capital Metro,Atlanta,periodical,79.8
2020-08-29,Capital Metro,Atlanta,first_class,90.08
2020-08-29,Capital Metro,Atlanta,marketing,83.23
2020-08-29,Capital Metro,Atlanta,periodical,81.18
2020-01-04,Capital Metro,Baltimore,first_class,86.86
2020-01-04,Capital Metro,Baltimore,marketing,83.71
2020-01-04,Capital Metro,Baltimore,periodical,82.29
2020-01-11,Capital Metro,Baltimore,first_class,86.82
2020-01-11,Capital Metro,Baltimore,marketing,76.29
2020-01-11,Capital Metro,Baltimore,periodical,89.55
2020-01-18,Capital Metro,Baltimore,first_class,86.79
2020-01-18,Capital Metro,Baltimore,marketing,82.91
2020-01-18,Capital Metro,Baltimore,periodical,87.64
2020-01-25,Capital Metro,Baltimore,first_class,87.34
2020-01-25,Capital Metro,Baltimore,marketing,88.07
2020-01-25,Capital Metro,Baltimore,periodical,83.09
2020-02-01,Capital Metro,Baltimore,first_class,89.92
2020-02-01,Capital Metro,Baltimore,marketing,89.3
2020-02-01,Capital Metro,Baltimore,periodical,80.31
2020-02-08,Capital Metro,Baltimore,first_class,91.36
2020-02-08,Capital Metro,Baltimore,marketing,89.82
2020-02-08,Capital Metro,Baltimore,periodical,87.77
2020-02-15,Capital Metro,Baltimore,first_class,91.56
2020-02-15,Capital Metro,Baltimore,marketing,88.99
2020-02-15,Capital Metro,Baltimore,periodical,86.43
2020-02-22,Capital Metro,Baltimore,first_class,91.43
2020-02-22,Capital Metro,Baltimore,marketing,91.17
2020-02-22,Capital Metro,Baltimore,periodical,87.84
2020-02-29,Capital Metro,Baltimore,first_class,91.48
2020-02-29,Capital Metro,Baltimore,marketing,84.23
2020-02-29,Capital Metro,Baltimore,periodical,80.89
2020-03-07,Capital Metro,Baltimore,first_class,89.48
2020-03-07,Capital Metro,Baltimore,marketing,90.54
2020-03-07,Capital Metro,Baltimore,periodical,88.67
2020-03-14,Capital Metro,Baltimore,first_class,91.31
2020-03-14,Capital Metro,Baltimore,marketing,90.94
2020-03-14,Capital Metro,Baltimore,periodical,88.24
2020-03-21,Capital Metro,Baltimore,first_class,91.29
2020-03-21,Capital Metro,Baltimore,marketing,89.01
2020-03-21,Capital Metro,Baltimore,periodical,82.65
2020-03-28,Capital Metro,Baltimore,first_class,91.85
2020-03-28,Capital Metro,Baltimore,marketing,93.12
2020-03-28,Capital Metro,Baltimore,periodical,87.14
2020-04-01,Capital Metro,Baltimore,first_class,91.83
2020-04-01,Capital Metro,Baltimore,marketing,90.54
2020-04-01,Capital Metro,Baltimore,periodical,82.92
2020-04-04,Capital Metro,Baltimore,first_class,88.77
2020-04-04,Capital Metro,Baltimore,marketing,87.17
2020-04-04,Capital Metro,Baltimore,periodical,84.37
2020-04-11,Capital Metro,Baltimore,first_class,86.75
2020-04-11,Capital Metro,Baltimore,marketing,85.31
2020-04-11,Capital Metro,Baltimore,periodical,76.68
2020-04-18,Capital Metro,Baltimore,first_class,90.02
2020-04-18,Capital Metro,Baltimore,marketing,89.8
2020-04-18,Capital Metro,Baltimore,periodical,80.94
2020-04-25,Capital Metro,Baltimore,first_class,89.1
2020-04-25,Capital Metro,Baltimore,marketing,85.93
2020-04-25,Capital Metro,Baltimore,periodical,70.37
2020-05-02,Capital Metro,Baltimore,first_class,85.36
2020-05-02,Capital Metro,Baltimore,marketing,77.15
2020-05-02,Capital Metro,Baltimore,periodical,53.59
2020-05-09,Capital Metro,Baltimore,first_class,78.86
2020-05-09,Capital Metro,Baltimore,marketing,67.2
2020-05-09,Capital Metro,Baltimore,periodical,36.73
2020-05-16,Capital Metro,Baltimore,first_class,80.89
2020-05-16,Capital Metro,Baltimore,marketing,66.21
2020-05-16,Capital Metro,Baltimore,periodical,27.03
2020-05-23,Capital Metro,Baltimore,first_class,88.91
2020-05-23,Capital Metro,Baltimore,marketing,83.67
2020-05-23,Capital Metro,Baltimore,periodical,61.07
2020-05-30,Capital Metro,Baltimore,first_class,80.2
2020-05-30,Capital Metro,Baltimore,marketing,76.24
2020-05-30,Capital Metro,Baltimore,periodical,67.31
